idx,sentence,label
45505,"k-19 will not go down in the annals of cinema as one of the great submarine stories , but it is an engaging and exciting narrative of man confronting the demons of his own fear and paranoia . ",1
9256,not well enough ,0
25232,the worthy successor to a better tomorrow and the killer which they have been patiently waiting for ,1
36395,"extremely well acted by the four primary actors , this is a seriously intended movie that is not easily forgotten . ",1
64252,"that bears more than a whiff of exploitation , despite iwai 's vaunted empathy ",0
20975,"is one of mr. chabrol 's subtlest works , but also one of his most uncanny . ",1
58318,an engaging mystery ,1
18060,puts an exclamation point on the fact that this is n't something to be taken seriously ,0
42557,one of those reputedly `` unfilmable '' novels that has bucked the odds to emerge as an exquisite motion picture in its own right ,1
49353,paints an absurdly simplistic picture . ,0
1134,"has a caffeinated , sloppy brilliance , sparkling with ideas you wish had been developed with more care , but ",1
39063,disposible ,0
20309,avoid many of the condescending stereotypes that so often plague films dealing with the mentally ill ,1
35735,as simultaneously funny ,1
38000,mad ,0
12109,", you 're desperate for the evening to end . ",0
64404,"speak fluent flatula , ' advises denlopp after a rather , er , bubbly exchange with an alien deckhand ",1
50975,do n't think that a.c. will help this movie one bit ,0
60935,"complex and quirky , but ",1
24351,that it 's hardly watchable ,0
26531,"the good and different idea ( of middle-aged romance ) is not handled well and , except for the fine star performances ",0
42417,can go home again ,1
21259,"that has finally , to some extent , warmed up to him ",1
11555,aimlessly and ,0
11707,most of the work ,1
10693,", numbing action sequence made up mostly of routine stuff yuen has given us before . ",0
46633,"it 's the type of film about growing up that we do n't see often enough these days : realistic , urgent , and ",1
26489,woefully hackneyed ,0
18990,deftly captures ,1
9821,be liked sometimes ,1
28982,delightful surprise ,1
9065,sensuality and a conniving wit ,1
67283,the company 's astonishing growth ,1
2808,work and 2002 's first great film ,1
55726,colorful bio-pic ,1
2100,the weird thing ,0
11637,this pathetic junk ,0
7805,memorable film ,1
38278,"is a big , juicy role ",1
26958,wondering why lee 's character did n't just go to a bank manager and save everyone the misery ,1
38987,doomed ,0
53272,"a majestic achievement , an epic of astonishing grandeur and surprising emotional depth ",1
37804,far-fetched ,0
18452,think this movie loves women at all ,0
5237,interminably bleak ,0
34801,"sit and stare and turn away from one another instead of talking and it 's all about the silences and if you 're into that , have at it ",0
12693,"with the characters , who are so believable that you feel what they feel ",1
8567,would be an abridged edition ,0
10626,out-sized ,0
38244,are so unmemorable ,0
