idx,sentence,label
45505,"k-19 will not go down in the annals of cinema as one of the great submarine stories , but it is an engaging and exciting narrative of man confronting the demons of his own fear and paranoia . ",1
9256,not well enough ,0
25232,the worthy successor to a better tomorrow and the killer which they have been patiently waiting for ,1
36395,"extremely well acted by the four primary actors , this is a seriously intended movie that is not easily forgotten . ",1
64252,"that bears more than a whiff of exploitation , despite iwai 's vaunted empathy ",0
20975,"is one of mr. chabrol 's subtlest works , but also one of his most uncanny . ",1
58318,an engaging mystery ,1
18060,puts an exclamation point on the fact that this is n't something to be taken seriously ,0
42557,one of those reputedly `` unfilmable '' novels that has bucked the odds to emerge as an exquisite motion picture in its own right ,1
49353,paints an absurdly simplistic picture . ,0
1134,"has a caffeinated , sloppy brilliance , sparkling with ideas you wish had been developed with more care , but ",1
39063,disposible ,0
20309,avoid many of the condescending stereotypes that so often plague films dealing with the mentally ill ,1
35735,as simultaneously funny ,1
38000,mad ,0
12109,", you 're desperate for the evening to end . ",0
64404,"speak fluent flatula , ' advises denlopp after a rather , er , bubbly exchange with an alien deckhand ",1
50975,do n't think that a.c. will help this movie one bit ,0
60935,"complex and quirky , but ",1
24351,that it 's hardly watchable ,0
26531,"the good and different idea ( of middle-aged romance ) is not handled well and , except for the fine star performances ",0
42417,can go home again ,1
21259,"that has finally , to some extent , warmed up to him ",1
11555,aimlessly and ,0
11707,most of the work ,1
10693,", numbing action sequence made up mostly of routine stuff yuen has given us before . ",0
46633,"it 's the type of film about growing up that we do n't see often enough these days : realistic , urgent , and ",1
26489,woefully hackneyed ,0
18990,deftly captures ,1
9821,be liked sometimes ,1
28982,delightful surprise ,1
9065,sensuality and a conniving wit ,1
67283,the company 's astonishing growth ,1
2808,work and 2002 's first great film ,1
55726,colorful bio-pic ,1
2100,the weird thing ,0
11637,this pathetic junk ,0
7805,memorable film ,1
38278,"is a big , juicy role ",1
26958,wondering why lee 's character did n't just go to a bank manager and save everyone the misery ,1
38987,doomed ,0
53272,"a majestic achievement , an epic of astonishing grandeur and surprising emotional depth ",1
37804,far-fetched ,0
18452,think this movie loves women at all ,0
5237,interminably bleak ,0
34801,"sit and stare and turn away from one another instead of talking and it 's all about the silences and if you 're into that , have at it ",0
12693,"with the characters , who are so believable that you feel what they feel ",1
8567,would be an abridged edition ,0
10626,out-sized ,0
38244,are so unmemorable ,0
36159,hell-jaunt purists ,0
9031,the fun of the movie ,1
56513,suffered and bled ,0
50445,"has some of the funniest jokes of any movie this year , including those intended for adults ",1
44139,solemn insights ,1
30561,"mr. wollter and ms. seldhal give strong and convincing performances , but ",1
11777,distaste ,0
37306,"lacking substance and soul , crossroads comes up shorter than britney 's cutoffs . ",0
28933,insult the intelligence of everyone ,0
32658,"somber , absurd , ",0
7166,successes ,1
7480,seems to have forgotten everything he ever knew about generating suspense ,0
66074,tiresome rant ,0
56709,worthy and devastating ,1
36945,tale ,1
63852,exit sign ,0
24323,real women have curves truly is life affirming ,1
64259,concentrates far too much on the awkward interplay and utter lack of chemistry between chan and hewitt ,0
40738,"is a smart , romantic drama that dares to depict the french revolution from the aristocrats ' perspective . ",1
38458,"it 's a compelling and horrifying story , and ",1
41475,"a way that 's too loud , too goofy and too short of an attention span ",0
29566,", shafer and co-writer gregory hinton lack a strong-minded viewpoint , or a sense of humor . ",0
1524,as punching bags ,1
29192,what starts off as a satisfying kids flck becomes increasingly implausible as it races through contrived plot points . ,0
42107,resembles an outline for a '70s exploitation picture than the finished product ,0
61610,"explode obnoxiously into 2,500 screens while something of bubba ho-tep 's clearly evident quality may end up languishing on a shelf somewhere ",0
15422,distract from the flawed support structure holding equilibrium up ,0
32307,achieves its emotional power and moments of revelation with restraint and a delicate ambiguity ,1
39029,"small , intelligent eyes ",1
26745,a beautiful canvas ,1
43934,incapable of controlling his crew ,0
55645,played-out idea ,0
42845,rather unexceptional ,0
33243,"though it begins to drag two-thirds through , when the melodramatic aspects start to overtake the comedy ",0
10531,is unusual but unfortunately also irritating . ,0
26500,'s been done before ,0
7081,"alone , should scare any sane person away . ",0
34503,"it 's the type of film about growing up that we do n't see often enough these days : realistic , urgent , and not sugarcoated in the least . ",1
29535,of a story that 's a lot richer than the ones hollywood action screenwriters usually come up with on their own ,1
37055,heaped upon a project of such vast proportions need to reap more rewards than spiffy bluescreen technique and stylish weaponry . ,1
62516,'ll see a better thriller this year ,0
22440,bittersweet ,1
25150,"another iteration of what 's become one of the movies ' creepiest conventions , in which the developmentally disabled are portrayed with almost supernatural powers to humble , teach and ultimately redeem their mentally `` superior '' friends , family ... ",0
46390,( a ) strong piece of work ,1
53268,allows the characters to inhabit their world without cleaving to a narrative arc ,1
34396,as grant 's two best films ,1
61215,surprisingly engrossing ,1
34704,"your 20th outing shows off a lot of stamina and vitality , and get this ",1
44589,a dazzling thing to behold -- as long as you 're wearing the somewhat cumbersome 3d goggles the theater provides . ,1
23303,craven ,0
