idx,sentence,label
48895,"the mind to see a feature that concentrates on people , a project in which the script and characters hold sway ",1
30659,fleet-footed and pleasingly upbeat ,1
29856,good poetry ,1
45350,like as a low-budget series on a uhf channel ,0
37055,heaped upon a project of such vast proportions need to reap more rewards than spiffy bluescreen technique and stylish weaponry . ,1
25792,the laborious pacing and ,0
21520,-- even more damning -- ,0
61753,is never especially clever and often is rather pretentious . ,0
32125,"here his sense of story and his juvenile camera movements smack of a film school undergrad , and his maudlin ending might not have gotten him into film school in the first place ",0
60566,", thoughtful , unapologetically raw ",1
7190,while we delight in the images ,1
23196,"stale , standard , connect-the-dots storyline ",0
40510,", you 'll enjoy this movie . ",1
814,the passive-aggressive psychology of co-dependence ,0
13975,mental illness ,0
32762,bad rock concert ,0
19008,"schnieder bounces around with limp wrists , wearing tight tummy tops and hip huggers , twirling his hair on his finger and assuming that 's enough to sustain laughs ... ",0
30926,glorified sitcom ,0
16523,"your interest , your imagination , your empathy ",1
10487,even worse than its title ,0
24370,there 's a casual intelligence that permeates the script ,1
51813,omitted nor a cliché left unsaid ,0
48861,"the wise , wizened visitor ",1
57788,absolute delight ,1
645,it forces you to watch people doing unpleasant things to each other and themselves ,1
65764,share it ,1
38402,delicious and delicately ,1
54691,that may also be the first narrative film to be truly informed by the wireless ,1
27586,grievous ,0
62824,"all awkward , ",0
38814,"max pokes , provokes , takes expressionistic license and hits a nerve ... ",1
33893,seems twice as long ,0
16779,children and adults enamored of all things pokemon wo n't be disappointed . ,1
55745,good and ,1
11871,that made up for its rather slow beginning by drawing me into the picture ,1
33159,"wondering -- sometimes amusedly , sometimes impatiently -- just what this strenuously unconventional movie is supposed to be ",0
16789,is so charmless and vacant ,0
18990,deftly captures ,1
1622,"does its best to work us over , with second helpings of love , romance , tragedy , false dawns , real dawns , comic relief , two separate crises during marriage ceremonies , and the lush scenery of the cotswolds . ",1
63882,goes downhill ,0
3812,by a british cast ,1
46037,lacks a sense of dramatic urgency ,0
19956,wisely ,1
56979,some of the more overtly silly dialogue ,0
45496,definitely a step in the right direction ,1
17640,generates by orchestrating a finale that is impenetrable and dull ,0
3756,"of his most daring , and complicated , performances ",1
24351,that it 's hardly watchable ,0
44525,oscar winners ,1
52771,moments of genuine insight into the urban heart ,1
48831,one arresting image ,1
30535,inane ,0
34698,make for great cinema ,1
34766,"even if the enticing prospect of a lot of nubile young actors in a film about campus depravity did n't fade amid the deliberate , tiresome ugliness ",0
51831,to his day job ,1
47638,very capable nailbiter ,1
51005,'s exploitive without being insightful . ,0
404,"this obscenely bad dark comedy , so crass ",0
39065,is one of the best actors there is . ,1
60920,think it 's in danger of going wrong ,0
9764,"it goes on for at least 90 more minutes and , worse , that you have to pay if you want to see it ",0
13749,"schaeffer 's film never settles into the light-footed enchantment the material needs , ",0
48695,"trying to figure out the rules of the country bear universe -- when are bears bears and when are they like humans , only hairier -- would tax einstein 's brain . ",0
28220,'s a pleasure to have a film like the hours as an alternative . ,1
1757,"clumsily staged violence overshadows everything , including most of the actors . ",0
42468,"another genre exercise , ",0
12251,bogs down in a surfeit of characters ,0
34387,"it 's a beautiful film , full of elaborate and twisted characters - and it 's also pretty funny . ",1
26654,grownups ,1
46840,sorority boys is a bowser . ,0
13893,of funny situations and honest observations ,1
785,"takes a really long , slow and dreary time ",0
36939,force himself on people and into situations that would make lesser men run for cover ,1
2951,corny television ,0
10800,this is a movie full of grace and ,1
62046,make several runs to the concession stand and/or restroom and not ,0
8244,into a grim future that does n't come close to the level of intelligence and visual splendor that can be seen in other films ,0
24729,"mysterious , sensual ",1
12145,the wanton slipperiness ,0
39758,wo n't be remembered as one of ( witherspoon 's ) better films . ,0
56513,suffered and bled ,0
35503,also does the absolute last thing we need hollywood doing to us ,0
17071,will talk about for hours . ,1
14296,an experience that is richer than anticipated ,1
21312,unwatchable ,0
59778,are no less a menace to society than the film 's characters . ,0
26589,baby-faced renner is eerily convincing as this bland blank of a man with unimaginable demons within . ,1
54869,"ambitious , unsettling psychodrama that takes full , chilling advantage of its rough-around-the-edges , low-budget constraints ",1
56709,worthy and devastating ,1
37261,"this cinema verite speculation on the assassination of john f. kennedy may have been inspired by blair witch , ",0
38328,does have its charms ,1
2454,"overall , it 's a very entertaining , thought-provoking film with a simple message : god is love . ",1
56179,"a gently funny , sweetly adventurous film that makes you feel genuinely good , that is to say , ",1
11064,ice age wo n't drop your jaw ,0
13507,well-contructed ,1
59711,"this mild-mannered farce , directed by one of its writers , john c. walsh , is corny in a way that bespeaks an expiration date passed a long time ago . ",0
54103,gets tiresome ,0
57458,melancholic ,0
46628,"is hardly a perverse , dangerous libertine and agitator -- which would have made for better drama ",0
10799,holds you ,1
21636,moving tragedy ,1
17100,former gong show addict ,0
45543,"are undermined by the movie 's presentation , which is way too stagy . ",0
61319,splashed with bloody beauty as vivid as any scorsese has ever given us ,1
21869,a work of outstanding originality ,1
55771,of those so-so films that could have been much better ,0
27139,recommend the film ,1
1207,just is n't as weird as it ought to be . ,0
29371,no interesting concept ,0
58692,"generates little narrative momentum , ",0
29192,what starts off as a satisfying kids flck becomes increasingly implausible as it races through contrived plot points . ,0
47192,shine through the gloomy film noir veil ,1
8711,"( the kid 's ) just too bratty for sympathy , ",0
38623,vulgar dialogue and a plot that crawls along at a snail 's pace ,0
28933,insult the intelligence of everyone ,0
39194,"dry , reliable textbook ",0
32262,", surprising romance ",1
59792,great actors hamming it up ,1
21834,is why film criticism can be considered work . ,0
2871,be easy for critics to shred it ,0
51498,ca n't support the epic treatment ,0
44245,"contrived , lame screenplay ",0
36159,hell-jaunt purists ,0
60337,once overly old-fashioned in its sudsy plotting ,0
50460,forced ,0
162,derivative and hammily ,0
9127,this nasty comedy ,0
44131,"funny , somber , absurd , and , finally , achingly sad , bartleby is a fine , understated piece of filmmaking . ",1
29299,capturing the precarious balance between the extravagant confidence of the exiled aristocracy and the cruel earnestness of the victorious revolutionaries ,1
29267,dull ,0
28732,"if i could have looked into my future and saw how bad this movie was , i would go back and choose to skip it . ",0
44516,"the blair witch formula for an hour , in which we 're told something creepy and vague is in the works ",0
4033,been there done that ,0
66399,"god help us , but capra and cooper are rolling over in their graves ",0
12605,would have saved this film a world of hurt ,0
35428,the pleasure ,1
57987,creepy-scary ,1
20536,dismally dull sci-fi comedy . ,0
2787,full of funny situations and honest observations ,1
33591,"huppert 's show to steal and she makes a meal of it , channeling kathy baker 's creepy turn as the repressed mother on boston public just as much as 8 women 's augustine ",1
60921,kids-and-family-oriented ,1
27663,"a pastiche of children 's entertainment , superhero comics , and japanese animation ",1
54384,a heartfelt romance ,1
16241,a moving and stark reminder ,1
16370,it 's too much syrup and not enough fizz ,0
19738,buck or ,0
2336,", scarily funny , sorrowfully sympathetic to the damage it surveys ",1
5895,"the importance of being earnest , so thick with wit it plays like a reading from bartlett 's familiar quotations ",1
20714,sad and rote exercise ,0
16499,", there would be a toss-up between presiding over the end of cinema as we know it and another night of delightful hand shadows . ",0
50343,"cheesy backdrops , ridiculous action sequences , and ",0
14868,uncanny ,1
36963,"broomfield has compelling new material but he does n't unveil it until the end , after endless scenes of him wheedling reluctant witnesses and pointing his camera through the smeared windshield of his rental car . ",0
37650,sinuously plotted and ,1
64310,"s1m0ne 's satire is not subtle , ",0
338,has the right stuff for silly summer entertainment and has enough laughs to sustain interest to the end . ,1
25183,", twisty yarn ",1
23874,"it 's not nearly as fresh or enjoyable as its predecessor , ",0
61588,"by then , your senses are as mushy as peas ",1
47657,it thankfully goes easy on the reel/real world dichotomy that ( jaglom ) pursued with such enervating determination in venice/venice . ,1
3731,"is dark , brooding and slow ",0
52492,that things fall apart ,0
11108,"it is ok for a movie to be something of a sitcom apparatus , if the lines work , the humor has point ",1
43408,"sad nonsense , this ",0
19337,"i 've never bought from telemarketers , but i bought this movie ",1
49138,i have not been this disappointed by a movie in a long time . ,0
46109,"cover up the fact that the picture is constructed around a core of flimsy -- or , worse yet , nonexistent -- ideas ",0
28038,clueless and ,0
22263,"humorous and heartfelt , douglas mcgrath 's version of ` nicholas nickleby ' left me feeling refreshed and hopeful . ",1
