idx,sentence,label
48895,"the mind to see a feature that concentrates on people , a project in which the script and characters hold sway ",1
30659,fleet-footed and pleasingly upbeat ,1
29856,good poetry ,1
45350,like as a low-budget series on a uhf channel ,0
37055,heaped upon a project of such vast proportions need to reap more rewards than spiffy bluescreen technique and stylish weaponry . ,1
25792,the laborious pacing and ,0
21520,-- even more damning -- ,0
61753,is never especially clever and often is rather pretentious . ,0
32125,"here his sense of story and his juvenile camera movements smack of a film school undergrad , and his maudlin ending might not have gotten him into film school in the first place ",0
60566,", thoughtful , unapologetically raw ",1
7190,while we delight in the images ,1
23196,"stale , standard , connect-the-dots storyline ",0
40510,", you 'll enjoy this movie . ",1
814,the passive-aggressive psychology of co-dependence ,0
13975,mental illness ,0
32762,bad rock concert ,0
19008,"schnieder bounces around with limp wrists , wearing tight tummy tops and hip huggers , twirling his hair on his finger and assuming that 's enough to sustain laughs ... ",0
30926,glorified sitcom ,0
16523,"your interest , your imagination , your empathy ",1
10487,even worse than its title ,0
24370,there 's a casual intelligence that permeates the script ,1
51813,omitted nor a cliché left unsaid ,0
48861,"the wise , wizened visitor ",1
57788,absolute delight ,1
645,it forces you to watch people doing unpleasant things to each other and themselves ,1
65764,share it ,1
38402,delicious and delicately ,1
54691,that may also be the first narrative film to be truly informed by the wireless ,1
27586,grievous ,0
62824,"all awkward , ",0
38814,"max pokes , provokes , takes expressionistic license and hits a nerve ... ",1
33893,seems twice as long ,0
16779,children and adults enamored of all things pokemon wo n't be disappointed . ,1
55745,good and ,1
11871,that made up for its rather slow beginning by drawing me into the picture ,1
33159,"wondering -- sometimes amusedly , sometimes impatiently -- just what this strenuously unconventional movie is supposed to be ",0
16789,is so charmless and vacant ,0
18990,deftly captures ,1
1622,"does its best to work us over , with second helpings of love , romance , tragedy , false dawns , real dawns , comic relief , two separate crises during marriage ceremonies , and the lush scenery of the cotswolds . ",1
63882,goes downhill ,0
3812,by a british cast ,1
46037,lacks a sense of dramatic urgency ,0
19956,wisely ,1
56979,some of the more overtly silly dialogue ,0
45496,definitely a step in the right direction ,1
17640,generates by orchestrating a finale that is impenetrable and dull ,0
3756,"of his most daring , and complicated , performances ",1
24351,that it 's hardly watchable ,0
44525,oscar winners ,1
52771,moments of genuine insight into the urban heart ,1
