idx,sentence,label
58283,fiascos ,0
6031,is one film that 's truly deserving of its oscar nomination ,1
4437,strangely funny ,1
17955,escape story ,1
39532,"much of it is funny , ",1
13669,as a two-way time-switching myopic mystery that stalls in its lackluster gear of emotional blandness ,0
52796,wonderfully vulgar ,1
9885,it uses some of the figures from the real-life story to portray themselves in the film . ,1
6801,", diesel is that rare creature -- an action hero with table manners , and one who proves that elegance is more than tattoo deep . ",1
66803,"plods along methodically , somehow under the assumption that its `` dead wife communicating from beyond the grave '' framework is even remotely new or interesting . ",0
9915,"signposts marking the slow , lingering death of imagination ",0
51663,'' is a fun and funky look into an artificial creation in a world that thrives on artificiality . ,1
65440,"a boring , pretentious muddle that uses a sensational , real-life 19th-century crime as a metaphor for ",0
14387,too-conscientious ,0
15810,"it is a kind , unapologetic , sweetheart of a movie , and ",1
56573,blacked out in the lobby ,0
49811,recommend read my lips ,1
30020,"an intensely lived time , ",1
18047,the place where a masterpiece should be ,1
23061,the right conditions ,1
8792,"the `` a '' range , ",1
50138,to hurry up and get to its subjects ' deaths just so the documentary will be over ,0
14973,wasted ,0
20662,"intricate , intimate and intelligent ",1
62843,fun for kids of any age ,1
45833,steven seagal ,1
11338,new zealand coming-of-age movie ,1
34742,nothing more than an amiable but unfocused bagatelle that plays like a loosely-connected string of acting-workshop exercises ,0
60058,auspicious feature debut ,1
30523,it seems so real because it does not attempt to filter out the complexity ,1
38660,"creates an impeccable sense of place , while thurman and lewis give what can easily be considered career-best performances . ",1
51347,find their humor-seeking dollars best spent elsewhere ,0
22911,teeth-gnashing actorliness ,0
8110,through than in most ` right-thinking ' films ,1
36455,", the movie will likely set the cause of woman warriors back decades . ",0
13673,evelyn may be based on a true and historically significant story ,1
34560,steals the show without resorting to camp as nicholas ' wounded and wounding uncle ralph . ,1
35772,all manner of lame entertainment ,0
50108,"in more abundant supply in this woefully hackneyed movie , directed by scott kalvert , about street gangs and turf wars in 1958 brooklyn -- stale cliches , gratuitous violence , or empty machismo ",0
44757,"cared much about any aspect of it , from its cheesy screenplay ",0
29943,hate it for the same reason ,0
60963,a large dose of painkillers ,0
39811,makes salton sea surprisingly engrossing ,1
24259,"the recording sessions are intriguing , and -- on the way to striking a blow for artistic integrity -- ",1
26417,have its charms ,1
44333,the treat of the title ,1
49334,and lesbian children ,0
24306,"an otherwise appalling , and downright creepy , subject -- ",0
3551,"a woefully dull , redundant concept that bears more than a whiff of exploitation , despite iwai 's vaunted empathy ",0
33272,saccharine as ,0
55451,waged among victims and predators settle into an undistinguished rhythm of artificial suspense ,0
14484,to consider the looseness of the piece ,0
28141,"its gender politics , genre thrills ",1
35270,its cast full of caffeinated comedy performances ,1
55190,"since the empire strikes back ... a majestic achievement , an epic of astonishing grandeur and surprising emotional depth ",1
64038,delicately calibrated in tone ,1
16052,"in its own way , rabbit-proof fence is a quest story as grand as the lord of the rings ",1
41621,some robust and scary entertainment ,1
60128,forgot ,1
54319,the finest kind ,1
1207,just is n't as weird as it ought to be . ,0
29301,good-naturedly cornball sequel . ,1
59353,"yet in its own aloof , unreachable way it 's so fascinating you wo n't be able to look away for a second . ",1
24504,humor to cover up the yawning chasm where the plot should be ,0
27420,first place ,1
10966,nor terribly funny ,0
64484,seems manufactured to me and artificial ,0
63064,"a true study , ",1
23291,would require many sessions on the couch of dr. freud . ,0
43937,"an interesting psychological game of cat-and-mouse , three-dimensional characters and believable performances all add up to a satisfying crime drama . ",1
301,"a fine , rousing , g-rated family film , aimed mainly at little kids but with plenty of entertainment value to keep grown-ups from squirming in their seats . ",1
66851,mildly amusing ,1
27197,it 's not original enough . ,0
30707,... a pretentious and ultimately empty examination of a sick and evil woman . ,0
14908,horribly depressing and not very well done ,0
7239,of a physician who needs to heal himself ,0
49104,the plot is nothing but boilerplate clichés from start to finish ,0
62856,"beautiful , ",1
32049,is one that should be thrown back in the river ,0
51168,one of the greatest date movies in years ,1
17015,"might want to take a reality check before you pay the full ticket price to see `` simone , '' and consider a dvd rental instead ",0
46738,is an enjoyable big movie ,1
24417,a certain degree of wit and dignity ,1
3134,works beautifully ,1
43919,solid sci-fi thriller ,1
9171,writer and director otar iosseliani 's pleasant tale about a factory worker who escapes for a holiday in venice ,1
29430,strong erotic ,1
23625,a side of contemporary chinese life that many outsiders will be surprised to know ,1
10634,is a bomb ,0
44898,realize your mind is being blown . ,1
66635,radiant ,1
56447,making this queen a thoroughly modern maiden ,1
28228,that was inexplicably rushed to the megaplexes before its time ,0
46136,"the satire is unfocused , while the story goes nowhere . ",0
25344,beats new life ,1
19873,that extra little something ,1
10403,"an abyss of clichés , depression and bad alternative music ",0
39029,"small , intelligent eyes ",1
48747,it 's unnerving suspense ,1
17850,a backstage must-see for true fans of comedy ,1
