idx,sentence,label
29855,", it probably wo n't have you swinging from the trees hooting it 's praises ",0
12722,is a particularly vexing handicap ,0
62853,"these ambitions , laudable in themselves ",1
27952,"an exceptionally acted , quietly affecting cop drama . ",1
19275,"find that real natural , even-flowing tone ",1
16241,a moving and stark reminder ,1
11944,"are very , very good reasons for certain movies to be sealed in a jar and left on a remote shelf indefinitely . ",0
21675,comes through all too painfully in the execution ,0
36129,a zippy 96 minutes ,1
55513,that finds warmth in the coldest environment and makes each crumb of emotional comfort ,1
56053,"director carl franklin , so crisp and economical in one false move , ",1
23289,annoying and ,0
46840,sorority boys is a bowser . ,0
59041,"the film has a gentle , unforced intimacy that never becomes claustrophobic . ",1
23554,a true talent for drawing wrenching performances from his actors ( improvised over many months ) and for conveying the way tiny acts of kindness make ordinary life survivable ,1
10267,flamboyant female comics ,1
13521,'s no way you wo n't be talking about the film once you exit the theater . ,1
29703,are beautiful ,1
53744,"am to feel-good , follow-your-dream hollywood fantasies ",1
59052,stand as intellectual masterpieces next to the scorpion king ,1
62551,of the most curiously depressing ,0
45486,a few ear-pleasing songs ,1
45026,hard-hitting ,1
19389,feel like a 10-course banquet ,1
52307,for it other than its exploitive array of obligatory cheap ,0
34587,distracted ,0
29240,as a seven rip-off ,0
47657,it thankfully goes easy on the reel/real world dichotomy that ( jaglom ) pursued with such enervating determination in venice/venice . ,1
4088,a love story as sanguine as its title ,1
38458,"it 's a compelling and horrifying story , and ",1
54820,a sickening thud ,0
53312,episode ,1
53045,middle east ,0
9915,"signposts marking the slow , lingering death of imagination ",0
15282,"xerox of other , better crime movies ",1
66578,"nelson 's intentions are good , but the end result does no justice to the story itself . ",0
23705,that santa bumps up against 21st century reality so hard ,0
24473,a compelling french psychological drama examining the encounter of an aloof father and his chilly son after 20 years apart . ,1
8792,"the `` a '' range , ",1
4458,on a striking new significance for anyone who sees the film ,1
55680,trailer trash cinema so uncool the only thing missing is the `` gadzooks ! '' ,0
29055,offers the flash of rock videos fused with solid performances and eerie atmosphere . ,1
8329,"a boring , pretentious muddle that uses a sensational , real-life 19th-century crime as a metaphor for -- well , i 'm not exactly sure what -- and has all the dramatic weight of a raindrop . ",0
18284,"an intense indoor drama about compassion , sacrifice , and christian love ",1
58692,"generates little narrative momentum , ",0
11111,great to look at ,1
26649,this region and its inhabitants ,1
35946,during the long build-up of expository material ,0
36435,revulsion ,0
30447,noble teacher ,1
34620,"that is funny , touching , smart and complicated ",1
42903,for each other ,1
63115,"franco is an excellent choice for the walled-off but combustible hustler , but ",1
6645,"a shimmeringly lovely coming-of-age portrait , shot in artful , watery tones of blue , green and brown . ",1
45280,is just another unoriginal run of the mill sci-fi film with a flimsy ending and lots of hype ,0
42291,"stands as one of the year 's most intriguing movie experiences , letting its imagery speak for it while it forces you to ponder anew what a movie can be . ",1
45639,potential ,1
20456,like real people ,1
6644,does manage to make a few points about modern man and his problematic quest for human connection ,1
45270,ms. hutchins is talented enough and charismatic enough to make us care about zelda 's ultimate fate . ,1
50189,goldie hawn ,1
9446,even cranky adults may rediscover the quivering kid inside ,1
21172,a scummy ripoff of david cronenberg ,0
34039,swept away '' is the one hour and thirty-three minutes ,1
50601,an achingly enthralling premise ,1
39851,fills me with revulsion . ,0
63416,"this is a very ambitious project for a fairly inexperienced filmmaker , but good actors , good poetry and good music help sustain it ",1
4234,a twisted sense of humor ,1
6450,"the tale has turned from sweet to bittersweet , and when the tears come during that final , beautiful scene , they finally feel absolutely earned . ",1
25711,"stylistically , the movie is a disaster . ",0
56505,"a bit of a downer and a little over-dramatic at times , but ",0
23833,was written for no one ,0
7006,stretched over the nearly 80-minute running time ,0
29806,"expands the horizons of boredom to the point of collapse , turning into a black hole of dullness , from which no interesting concept can escape . ",0
63437,into some univac-like script machine ,0
9596,kitchen-sink homage ,0
44517,would recommend big bad love only to winger fans who have missed her since 1995 's forget paris . ,0
55267,"the emotion or timelessness of disney 's great past , ",1
41800,is an impressive achievement in spite of a river of sadness that pours into every frame ,1
18845,"-- or , worse yet , nonexistent -- ideas ",0
17772,to go down with a ship as leaky as this ,0
22313,fast-paced and wonderfully edited ,1
66674,"remains a film about something , one that attempts and often achieves a level of connection and concern . ",1
39882,grows on you -- ,1
15034,too harsh ,0
18681,"full of detail about the man and his country , and is well worth seeing ",1
1341,the milieu is wholly unconvincing ... and the histrionics reach a truly annoying pitch ,0
32307,achieves its emotional power and moments of revelation with restraint and a delicate ambiguity ,1
32793,be drawn in by the sympathetic characters ,1
8003,"austin powers in goldmember is a cinematic car wreck , a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride . ",0
55556,there 's something fishy about a seasonal holiday kids ' movie ,0
48364,with originality ,1
6142,"reveals itself slowly , intelligently , ",1
55370,"has n't lost his touch , bringing off a superb performance in an admittedly middling film ",1
23299,occasional jarring glimpses of a modern theater audience watching the events unfold ,0
58643,artfully ,1
39214,an arcane area of popular culture ,1
21644,is just lazy ,0
31480,", scratch is great fun , full of the kind of energy it 's documenting . ",1
25939,it 's all the stronger because of it ,1
27712,welcome and heartwarming addition ,1
23279,enjoying himself immensely ,1
48770,increasingly diverse ,0
27386,flick worthy ,1
19508,will wish there had been more of the `` queen '' and less of the `` damned ,0
66051,have at it ,1
31433,attractive and talented ,1
26035,of sly humor ,1
54189,seen some bad singer-turned actors ,0
61440,the major problem with windtalkers ,0
39105,"offensive , puerile ",0
30129,"after the first 10 minutes , which is worth seeing , the movie sinks into an abyss of clichés , depression and bad alternative music . ",0
16743,drowns in a sea of visual and verbal clichés ,0
7710,"chilling , and affecting study ",1
32913,affirm love 's power to help people endure almost unimaginable horror ,1
52098,has all the outward elements of the original ,1
32698,"we cut to a new scene , which also appears to be the end . ",0
15271,scherfig 's light-hearted profile of emotional desperation is achingly honest and delightfully cheeky . ,1
61114,shows the promise of digital filmmaking ,1
