idx,sentence,label
35240,"of the filmmakers who have directed him , especially the coen brothers and steven soderbergh ",1
26564,lousy guy ritchie imitation ,0
8024,get out ,0
28328,"guess a space station in the year 2455 can be crossed off the list of ideas for the inevitable future sequels ( hey , do n't shoot the messenger ) ",0
18351,overcome the triviality of the story ,1
50357,greatest ,1
39734,"for all its brooding quality , ash wednesday is suspenseful and ultimately unpredictable , with a sterling ensemble cast . ",1
56689,as it provides a fresh view of an old type ,1
55677,the holiday message of the 37-minute santa vs. the snowman leaves a lot to be desired . ,0
27413,punishable by chainsaw ,0
25525,'s never dull ,1
20307,started with a great premise and then just fell apart ,0
55243,"does n't have much panache , but with material this rich it does n't need it . ",1
15623,has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by a natural sense for what works on screen ,1
40943,subversive ,0
29252,soulful ,1
56373,", heart-felt drama ",1
39811,makes salton sea surprisingly engrossing ,1
12185,gradually accumulates more layers ,1
49811,recommend read my lips ,1
28141,"its gender politics , genre thrills ",1
53420,"there 's back-stabbing , inter-racial desire and , most importantly , singing and dancing . ",1
55029,"to create a very compelling , sensitive , intelligent and almost cohesive piece of film entertainment ",1
28541,"has a key strength in its willingness to explore its principal characters with honesty , insight and humor ",1
11705,through all too painfully ,0
56483,"by numbers , and as easy to be bored by as your abc 's , ",0
44261,"offers big , fat , dumb laughs that may make you hate yourself for giving in . ",0
34501,like a splendid meal ,1
20022,a pleasant and engaging enough sit ,1
36945,tale ,1
20132,... the movie feels stitched together from stock situations and characters from other movies . ,0
65510,"when ` science fiction ' takes advantage of the fact that its intended audience has n't yet had much science , it does a disservice to the audience and to the genre . ",0
55731,a skillful filmmaker ,1
14387,too-conscientious ,0
61877,in the solemnity with which it tries to pump life into overworked elements from eastwood 's dirty harry period ,0
31821,be why it 's so successful at lodging itself in the brain ,1
26189,that 's where the film ultimately fails ,0
6318,"fontaine 's direction , especially her agreeably startling use of close-ups and her grace with a moving camera , creates sheerly cinematic appeal . ",1
34775,of those decades-spanning historical epics that strives to be intimate and socially encompassing but fails to do justice to either effort in three hours of screen time ,0
56575,like you were n't invited to the party ,0
4994,it 's all bluster -- in the end it 's as sweet as greenfingers ,1
42849,eccentric and good-naturedly aimless story ,1
2469,too many clever things ,0
62372,"that jim brown treats his women -- as dumb , credulous , unassuming , subordinate subjects ",0
20215,never succumbs to sensationalism ,1
11889,is interminable ,0
55612,visually unappealing ,0
38211,it 's this rich and luscious ,1
50057,"deals with its subject matter in a tasteful , intelligent manner , rather than forcing us to endure every plot contrivance that the cliché-riddled genre can offer ",1
19675,it 's just plain lurid when it is n't downright silly . ,0
34285,too clever ,1
42845,rather unexceptional ,0
39930,kinda wrong ,0
33691,"undisputed is nearly incoherent , an excuse to get to the closing bout ... by which time it 's impossible to care who wins . ",0
14394,"flawless film , ",1
50448,is an interesting movie ,1
31555,woven together handsomely ,1
39194,"dry , reliable textbook ",0
32745,'m not exactly sure what this movie thinks it is about . ,0
52249,an annoying orgy ,0
19830,a disoriented but occasionally disarming saga ,0
13493,"a bit exploitative but also nicely done , ",1
32316,a tale worth catching ,1
57517,the biggest problem with roger avary 's uproar against the mpaa ,0
26956,hymn and a cruel story of youth culture ,0
41975,nicely mixes in as much humor as pathos to take us on his sentimental journey of the heart . ,1
62946,keep the movie from ever reaching the comic heights it obviously desired ,0
5704,awesome work ,1
37525,it 's the filmmakers ' post-camp comprehension of what made old-time b movies good-bad that makes eight legged freaks a perfectly entertaining summer diversion . ,1
13392,is what we call the ` wow ' factor ,1
26432,"on a faulty premise , one it follows into melodrama and silliness ",0
49104,the plot is nothing but boilerplate clichés from start to finish ,0
281,an unorthodox little film noir organized crime story that includes one of the strangest ,1
26113,whenever it threatens to get bogged down in earnest dramaturgy ,0
5141,"a brilliant , absurd collection ",1
43541,makes this a high water mark for this genre ,1
8068,mel brooks ' borscht belt schtick look sophisticated ,1
30981,his inescapable past and uncertain future in a very shapable but largely unfulfilling present ,0
52393,you can release your pent up anger ,1
37861,an auspicious feature debut for chaiken ,1
16678,the film has an infectious enthusiasm and ,1
26201,rape and ,0
45350,like as a low-budget series on a uhf channel ,0
54268,reassures us that he will once again be an honest and loving one ,1
24306,"an otherwise appalling , and downright creepy , subject -- ",0
17543,so much first-rate talent ,1
21195,"turns touching , raucously amusing , uncomfortable , and , yes , even sexy ",1
45539,"rich , and strange ",1
43884,"this time , the hype is quieter , and while the movie is slightly less successful than the first , it 's still a rollicking good time for the most part . ",1
57721,positively dreadful ,0
64315,co-writers lisa bazadona and grace woodard ,1
62256,"other words , about as bad a film ",0
28295,do n't really care too much about this love story ,0
8702,packed with just as much intelligence as action ,1
38413,star-power potential ,1
15810,"it is a kind , unapologetic , sweetheart of a movie , and ",1
23960,"is the word for the big-fisted direction of jez butterworth , who manages to blast even the smallest sensitivities from the romance with his clamorous approach . ",0
14849,a gorgeous pair ,1
44895,its body humor and reinforcement ,1
42359,"originality ai n't on the menu , but there 's never a dull moment in the giant spider invasion comic chiller . ",1
