idx,sentence,label
35240,"of the filmmakers who have directed him , especially the coen brothers and steven soderbergh ",1
26564,lousy guy ritchie imitation ,0
8024,get out ,0
28328,"guess a space station in the year 2455 can be crossed off the list of ideas for the inevitable future sequels ( hey , do n't shoot the messenger ) ",0
18351,overcome the triviality of the story ,1
50357,greatest ,1
39734,"for all its brooding quality , ash wednesday is suspenseful and ultimately unpredictable , with a sterling ensemble cast . ",1
56689,as it provides a fresh view of an old type ,1
55677,the holiday message of the 37-minute santa vs. the snowman leaves a lot to be desired . ,0
27413,punishable by chainsaw ,0
25525,'s never dull ,1
20307,started with a great premise and then just fell apart ,0
55243,"does n't have much panache , but with material this rich it does n't need it . ",1
15623,has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by a natural sense for what works on screen ,1
40943,subversive ,0
29252,soulful ,1
56373,", heart-felt drama ",1
39811,makes salton sea surprisingly engrossing ,1
12185,gradually accumulates more layers ,1
49811,recommend read my lips ,1
28141,"its gender politics , genre thrills ",1
53420,"there 's back-stabbing , inter-racial desire and , most importantly , singing and dancing . ",1
55029,"to create a very compelling , sensitive , intelligent and almost cohesive piece of film entertainment ",1
28541,"has a key strength in its willingness to explore its principal characters with honesty , insight and humor ",1
11705,through all too painfully ,0
56483,"by numbers , and as easy to be bored by as your abc 's , ",0
44261,"offers big , fat , dumb laughs that may make you hate yourself for giving in . ",0
34501,like a splendid meal ,1
20022,a pleasant and engaging enough sit ,1
36945,tale ,1
20132,... the movie feels stitched together from stock situations and characters from other movies . ,0
65510,"when ` science fiction ' takes advantage of the fact that its intended audience has n't yet had much science , it does a disservice to the audience and to the genre . ",0
55731,a skillful filmmaker ,1
14387,too-conscientious ,0
61877,in the solemnity with which it tries to pump life into overworked elements from eastwood 's dirty harry period ,0
31821,be why it 's so successful at lodging itself in the brain ,1
26189,that 's where the film ultimately fails ,0
6318,"fontaine 's direction , especially her agreeably startling use of close-ups and her grace with a moving camera , creates sheerly cinematic appeal . ",1
34775,of those decades-spanning historical epics that strives to be intimate and socially encompassing but fails to do justice to either effort in three hours of screen time ,0
56575,like you were n't invited to the party ,0
4994,it 's all bluster -- in the end it 's as sweet as greenfingers ,1
42849,eccentric and good-naturedly aimless story ,1
2469,too many clever things ,0
62372,"that jim brown treats his women -- as dumb , credulous , unassuming , subordinate subjects ",0
20215,never succumbs to sensationalism ,1
11889,is interminable ,0
55612,visually unappealing ,0
38211,it 's this rich and luscious ,1
50057,"deals with its subject matter in a tasteful , intelligent manner , rather than forcing us to endure every plot contrivance that the cliché-riddled genre can offer ",1
19675,it 's just plain lurid when it is n't downright silly . ,0
