idx,sentence,label
35240,"of the filmmakers who have directed him , especially the coen brothers and steven soderbergh ",1
26564,lousy guy ritchie imitation ,0
8024,get out ,0
28328,"guess a space station in the year 2455 can be crossed off the list of ideas for the inevitable future sequels ( hey , do n't shoot the messenger ) ",0
18351,overcome the triviality of the story ,1
50357,greatest ,1
39734,"for all its brooding quality , ash wednesday is suspenseful and ultimately unpredictable , with a sterling ensemble cast . ",1
56689,as it provides a fresh view of an old type ,1
55677,the holiday message of the 37-minute santa vs. the snowman leaves a lot to be desired . ,0
27413,punishable by chainsaw ,0
25525,'s never dull ,1
20307,started with a great premise and then just fell apart ,0
55243,"does n't have much panache , but with material this rich it does n't need it . ",1
15623,has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by a natural sense for what works on screen ,1
40943,subversive ,0
29252,soulful ,1
56373,", heart-felt drama ",1
39811,makes salton sea surprisingly engrossing ,1
12185,gradually accumulates more layers ,1
49811,recommend read my lips ,1
28141,"its gender politics , genre thrills ",1
53420,"there 's back-stabbing , inter-racial desire and , most importantly , singing and dancing . ",1
55029,"to create a very compelling , sensitive , intelligent and almost cohesive piece of film entertainment ",1
28541,"has a key strength in its willingness to explore its principal characters with honesty , insight and humor ",1
11705,through all too painfully ,0
56483,"by numbers , and as easy to be bored by as your abc 's , ",0
44261,"offers big , fat , dumb laughs that may make you hate yourself for giving in . ",0
34501,like a splendid meal ,1
20022,a pleasant and engaging enough sit ,1
36945,tale ,1
20132,... the movie feels stitched together from stock situations and characters from other movies . ,0
65510,"when ` science fiction ' takes advantage of the fact that its intended audience has n't yet had much science , it does a disservice to the audience and to the genre . ",0
55731,a skillful filmmaker ,1
14387,too-conscientious ,0
61877,in the solemnity with which it tries to pump life into overworked elements from eastwood 's dirty harry period ,0
31821,be why it 's so successful at lodging itself in the brain ,1
26189,that 's where the film ultimately fails ,0
6318,"fontaine 's direction , especially her agreeably startling use of close-ups and her grace with a moving camera , creates sheerly cinematic appeal . ",1
34775,of those decades-spanning historical epics that strives to be intimate and socially encompassing but fails to do justice to either effort in three hours of screen time ,0
56575,like you were n't invited to the party ,0
4994,it 's all bluster -- in the end it 's as sweet as greenfingers ,1
42849,eccentric and good-naturedly aimless story ,1
2469,too many clever things ,0
62372,"that jim brown treats his women -- as dumb , credulous , unassuming , subordinate subjects ",0
20215,never succumbs to sensationalism ,1
11889,is interminable ,0
55612,visually unappealing ,0
38211,it 's this rich and luscious ,1
50057,"deals with its subject matter in a tasteful , intelligent manner , rather than forcing us to endure every plot contrivance that the cliché-riddled genre can offer ",1
19675,it 's just plain lurid when it is n't downright silly . ,0
34285,too clever ,1
42845,rather unexceptional ,0
39930,kinda wrong ,0
33691,"undisputed is nearly incoherent , an excuse to get to the closing bout ... by which time it 's impossible to care who wins . ",0
14394,"flawless film , ",1
50448,is an interesting movie ,1
31555,woven together handsomely ,1
39194,"dry , reliable textbook ",0
32745,'m not exactly sure what this movie thinks it is about . ,0
52249,an annoying orgy ,0
19830,a disoriented but occasionally disarming saga ,0
13493,"a bit exploitative but also nicely done , ",1
32316,a tale worth catching ,1
57517,the biggest problem with roger avary 's uproar against the mpaa ,0
26956,hymn and a cruel story of youth culture ,0
41975,nicely mixes in as much humor as pathos to take us on his sentimental journey of the heart . ,1
62946,keep the movie from ever reaching the comic heights it obviously desired ,0
5704,awesome work ,1
37525,it 's the filmmakers ' post-camp comprehension of what made old-time b movies good-bad that makes eight legged freaks a perfectly entertaining summer diversion . ,1
13392,is what we call the ` wow ' factor ,1
26432,"on a faulty premise , one it follows into melodrama and silliness ",0
49104,the plot is nothing but boilerplate clichés from start to finish ,0
281,an unorthodox little film noir organized crime story that includes one of the strangest ,1
26113,whenever it threatens to get bogged down in earnest dramaturgy ,0
5141,"a brilliant , absurd collection ",1
43541,makes this a high water mark for this genre ,1
8068,mel brooks ' borscht belt schtick look sophisticated ,1
30981,his inescapable past and uncertain future in a very shapable but largely unfulfilling present ,0
52393,you can release your pent up anger ,1
37861,an auspicious feature debut for chaiken ,1
16678,the film has an infectious enthusiasm and ,1
26201,rape and ,0
45350,like as a low-budget series on a uhf channel ,0
54268,reassures us that he will once again be an honest and loving one ,1
24306,"an otherwise appalling , and downright creepy , subject -- ",0
17543,so much first-rate talent ,1
21195,"turns touching , raucously amusing , uncomfortable , and , yes , even sexy ",1
45539,"rich , and strange ",1
43884,"this time , the hype is quieter , and while the movie is slightly less successful than the first , it 's still a rollicking good time for the most part . ",1
57721,positively dreadful ,0
64315,co-writers lisa bazadona and grace woodard ,1
62256,"other words , about as bad a film ",0
28295,do n't really care too much about this love story ,0
8702,packed with just as much intelligence as action ,1
38413,star-power potential ,1
15810,"it is a kind , unapologetic , sweetheart of a movie , and ",1
23960,"is the word for the big-fisted direction of jez butterworth , who manages to blast even the smallest sensitivities from the romance with his clamorous approach . ",0
14849,a gorgeous pair ,1
44895,its body humor and reinforcement ,1
42359,"originality ai n't on the menu , but there 's never a dull moment in the giant spider invasion comic chiller . ",1
36444,breathe out of every frame . ,1
26536,pretentious ,0
4583,", the movie is hindered by a central plot that 's peppered with false starts and populated by characters who are nearly impossible to care about . ",0
53909,her skin ,1
35428,the pleasure ,1
11691,a director enjoying himself immensely ,1
4886,nothing original in the way of slapstick sequences ,0
42229,"( the film ) tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end ",1
40387,the same number of continuity errors ,0
52874,too many pointless situations ,0
31480,", scratch is great fun , full of the kind of energy it 's documenting . ",1
65310,"more than make up for its logical loopholes , which fly by so fast there 's no time to think about them anyway ",1
18589,mournful ,0
17778,"even as i valiantly struggled to remain interested , or at least conscious ",0
55180,adrenalized ,1
12201,"familiar and predictable , and ",0
25945,"whose view of america , history and the awkwardness of human life is generous and deep ",1
22746,of ridiculousness ,0
28278,up walking out not only satisfied but ,1
7081,"alone , should scare any sane person away . ",0
16843,the scenes of torture and self-mutilation ,0
28399,martin is a masterfully conducted work . ,1
61949,most humane and important holocaust movies ever made . ,1
1542,"halfway through this picture i was beginning to hate it , and , of course ",0
25931,an absorbing look ,1
36976,"a buoyant , expressive flow ",1
34701,pulse ,0
65858,a tearjerker that does n't and a thriller that wo n't ,0
56115,is well ,1
15305,"eileen walsh , an engaging , wide-eyed actress whose teeth are a little too big for her mouth , infuses the movie with much of its slender , glinting charm . ",1
174,'s remarkable procession of sweeping pictures that have reinvigorated the romance genre . ,1
16389,labored writing and slack direction ,0
34681,dead-on in election ,1
59163,baked cardboard ,0
8315,"a sweet , honest , and enjoyable comedy-drama ",1
27605,spirit-crushing ennui ,0
52870,"keep you watching , as will the fight scenes ",1
9168,movies about angels ,1
23360,"payne constructs a hilarious ode to middle america and middle age with this unlikely odyssey , featuring a pathetic , endearing hero who is all too human . ",1
63690,every turn of elizabeth berkley 's flopping dolphin-gasm ,0
67137,under a red bridge is a poem to the enduring strengths of women ,1
33591,"huppert 's show to steal and she makes a meal of it , channeling kathy baker 's creepy turn as the repressed mother on boston public just as much as 8 women 's augustine ",1
6090,believe anyone would really buy this stuff ,0
38827,was only a matter of time before some savvy producer saw the potential success inherent in the mixture of bullock bubble and hugh goo . ,1
47165,a workable primer ,1
30651,with a game supporting cast ,1
60962,as sharp or as fresh ,1
66690,"is extremely funny , ",1
36575,we have come to love ,1
58342,... what a banal bore the preachy circuit turns out to be ,0
2600,does n't trust laughs ,0
20878,"this is a remake by the numbers , linking a halfwit plot to a series of standup routines in which wilson and murphy show how funny they could have been in a more ambitious movie . ",0
11938,makes a valiant effort to understand everyone 's point of view ,1
46633,"it 's the type of film about growing up that we do n't see often enough these days : realistic , urgent , and ",1
23236,a bit exploitative ,0
57384,"looks closely , insightfully ",1
34171,"first-class , thoroughly involving ",1
19840,"covers this territory with wit and originality , suggesting that with his fourth feature -- ",1
61240,"the familiar , funny surface ",1
25537,why should you buy the movie milk when the tv cow is free ? ,0
64077,at hostile odds with one another ,0
11087,"satisfies -- from its ripe recipe , inspiring ingredients , certified ",1
59042,be patient with the lovely hush ! ,1
64435,"illustrates the problems of fledgling democracies , but also the strength and sense of freedom the iranian people already possess , with or without access to the ballot box ",1
25833,weaknesses ,0
1058,the animated sequences are well done and perfectly constructed to convey a sense of childhood imagination ,1
47399,do n't come off ,0
40583,missing from this material ,0
64115,right into the center of that world ,1
33130,lofty ,1
64402,"stale first act , scrooge story , blatant product placement , some very good comedic songs , strong finish , dumb fart jokes . ",0
11485,narcissism and self-congratulation disguised as a tribute ,0
40142,"a depressingly retrograde , ` post-feminist ' romantic comedy that takes an astonishingly condescending attitude toward women . ",0
6313,a bad run ,0
35247,it 's still not a good movie ,0
12816,low-budget hybrid ,0
66975,a testament to the integrity and vision of the band ,1
38405,"much of it is funny , but ",1
39129,stock character camp ,0
24089,one decent performance from the cast and not one clever line of dialogue ,0
47202,bad and baffling from the get-go ,0
53932,"a movie just for friday fans , critics be damned . ",1
50649,outlandish ,0
7967,... something appears to have been lost in the translation this time ,0
42078,the greatest natural sportsmen ,1
64957,"transcends its agenda to deliver awe-inspiring , at times sublime , visuals ",1
59321,just never gets off the ground . ,0
64504,is both gripping and compelling ,1
8110,through than in most ` right-thinking ' films ,1
10293,adult movies ,0
32598,"that if she had to sit through it again , she should ask for a raise ",0
8328,psychologically revealing ,1
13057,was n't a good movie ,0
27197,it 's not original enough . ,0
62545,a negligible british comedy . ,0
20491,a satisfying crime drama ,1
32115,palatable presentation ,1
51590,"as commander-in-chief of this film , bigelow demonstrates a breadth of vision and an attention to detail that propels her into the upper echelons of the directing world . ",1
20360,fit in any modern action movie ,1
44738,wants to break free of her old life ,1
60293,"it will be , and in that sense is a movie that deserves recommendation ",1
28669,an off-beat and fanciful film about the human need for monsters to blame for all that is amiss in the world . ,1
365,greatly ,1
59125,an uneven mix ,0
25521,has a pleasing way with a metaphor ,1
65128,"create a very compelling , sensitive , intelligent and almost cohesive piece of film entertainment ",1
60413,becomes a questionable kind of inexcusable dumb innocence ,0
29345,presiding over the end of cinema as we know it and ,0
33402,unbridled delight ,1
31781,the nicest thing that can be said about stealing harvard ( which might have been called freddy gets molested by a dog ) is that it 's not as obnoxious as tom green 's freddie got fingered . ,0
33159,"wondering -- sometimes amusedly , sometimes impatiently -- just what this strenuously unconventional movie is supposed to be ",0
20808,it 's in the action scenes that things fall apart . ,0
163,"most audacious , outrageous , ",1
42156,trying to break your heart an attraction it desperately needed ,1
