idx,sentence,label
64315,co-writers lisa bazadona and grace woodard ,1
7610,"it wo n't hold up over the long haul , but ",0
29290,"she is a lioness , protecting her cub , and he a reluctant villain , incapable of controlling his crew . ",1
13050,"amused and entertained by the unfolding of bielinsky 's cleverly constructed scenario , ",1
2719,no foundation ,0
57597,"' michael moore gives us the perfect starting point for a national conversation about guns , violence , and fear . ",1
40880,be a breath of fresh air ,1
36191,"it 's hard to quibble with a flick boasting this many genuine cackles , ",1
10503,can handle ,1
55337,are jarring and deeply out of place in what could have ( and probably should have ) ,0
3273,"hollow , self-indulgent , and - worst of all - ",0
37641,this is the kind of production that would have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the dvd ,0
19642,last walked out on a movie ,0
51699,puzzled by the mechanics of the delivery ,0
55621,"an admirable reconstruction of terrible events , ",1
27810,"there 's absolutely no reason why blue crush , a late-summer surfer girl entry , should be as entertaining as it is ",1
29009,"the rueful , wry humor ",1
45899,takes advantage of the fact ,1
37846,was more diverting and thought-provoking than i 'd expected it to be ,1
30977,"a high-end john hughes comedy , a kind of elder bueller 's time out ",1
19169,... a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety of the 1920 's ... the film 's ending has a `` what was it all for ,0
27103,gain the unconditional love she seeks ,0
10913,indignation ,0
22867,"have written a more credible script , though with the same number of continuity errors ",0
13807,the original hit movie ,1
671,with a big heart ,1
64967,going to love the piano teacher ,1
52781,there 's no conversion effort ,0
3439,a pathetically ,0
63852,exit sign ,0
42845,rather unexceptional ,0
24000,believability ,1
34865,the animated sequences are well done and perfectly constructed to convey a sense of childhood imagination and creating adventure out of angst ,1
21563,change the fact that what we have here is a load of clams left in the broiling sun for a good three days ,0
8155,the rest are padding unashamedly appropriated from the teen-exploitation playbook ,0
15034,too harsh ,0
22931,this film can only point the way -- but thank goodness for this signpost . ,1
56699,the film knows what 's unique and quirky about canadians ,1
35740,determine how well the schmaltz is manufactured -- to assess the quality of the manipulative engineering ,0
2044,cruel story ,0
48868,so much leniency ,0
40703,more grueling and time-consuming ,0
23386,horrible pains ,0
60746,"lots of effort and intelligence are on display but in execution it is all awkward , static , and lifeless rumblings ",0
59722,"are so few films about the plight of american indians in modern america that skins comes as a welcome , if downbeat , missive from a forgotten front ",1
31055,barbarism ,0
28529,self-inflicted retaliation ,0
64623,a winning piece ,1
26734,manages sweetness largely without stickiness ,1
11590,andrei ,1
4594,"witty , vibrant , and intelligent . ",1
18504,for its elegantly colorful look and sound ,1
45558,by some dramatic scenes that are jarring and deeply out of place in what could have ( and probably should have ) been a lighthearted comedy ,0
28884,'s also nice to see a movie with its heart ,1
53933,completely forgettable ,0
55715,laissez-passer has all the earmarks of french cinema at its best . ,1
7287,making ararat far more demanding than it needs to be ,0
64179,"to mention mysterious , sensual , emotionally intense , and replete with virtuoso throat-singing ",1
44283,clumsy and ,0
39099,seem great to knock back a beer with but they 're simply not funny performers . ,0
31312,amiable picture ,1
32698,"we cut to a new scene , which also appears to be the end . ",0
51399,go to a picture-perfect beach ,1
15379,it does n't make for great cinema ,0
52526,"most audacious , outrageous ",1
23398,"'s coherent , well shot , ",1
19799,", baroque beauty ",1
49334,and lesbian children ,0
