idx,sentence,label
9111,return to form for director peter bogdanovich ,1
34964,a clever script and ,1
21566,would have a good time here . ,1
13689,younger lad ,1
63239,"covers huge , heavy topics in a bland , surfacey way that does n't offer any insight into why , for instance , good things happen to bad people . ",0
12485,tired old ,0
57185,offers piercing domestic drama with spikes of sly humor ,1
62729,"watching this film , what we feel is n't mainly suspense or excitement . ",0
29516,engaging charisma ,1
65545,( a ) devastatingly powerful and astonishingly vivid holocaust drama . ,1
22495,a fanciful drama about napoleon 's last years and his surprising discovery of love and humility ,1
37825,many have made it out to be ,1
52887,please fans of chris fuhrman 's posthumously published cult novel ,1
6773,its excellent storytelling ,1
27103,gain the unconditional love she seeks ,0
52528,", we have absolutely no idea who the main characters are until the film is well under way -- and yet it 's hard to stop watching . ",1
2871,be easy for critics to shred it ,0
30049,cheesy backdrops ,0
1307,finely written ,1
18354,why ? ,0
12676,damned funny ,1
17087,modern-day comedies ,1
27663,"a pastiche of children 's entertainment , superhero comics , and japanese animation ",1
23897,its surprises limp ,0
11336,a matter of plumbing arrangements and mind games ,0
4997,"unmistakable , easy joie ",1
63914,that holds up well after two decades ,1
40197,that hollywood no longer has a monopoly on mindless action ,0
59163,baked cardboard ,0
20049,"little action , almost no suspense or believable tension , ",0
7190,while we delight in the images ,1
12342,enthrall the whole family ,1
42107,resembles an outline for a '70s exploitation picture than the finished product ,0
45002,"regret and , ultimately , finding redemption ",1
26399,"sweet home alabama is n't going to win any academy awards , but this date-night diversion will definitely win some hearts ",1
34441,lacks in action ,0
12207,comfortable niche ,1
47639,repetitive and ragged ,0
37291,impossible to claim that it is `` based on a true story ,0
62853,"these ambitions , laudable in themselves ",1
65318,poignancy ,0
38870,"imagine ( if possible ) a pasolini film without passion or politics , or an almodovar movie without beauty or humor , and ",0
37641,this is the kind of production that would have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the dvd ,0
14060,inadequately motivated ,0
66352,"old movies , when you could just rent those movies instead , let alone seek out a respectable new one ",0
7564,"the script , credited to director abdul malik abbott and ernest ` tron ' anderson , seems entirely improvised ",0
3373,'s so devoid of joy and energy it makes even jason x ... look positively shakesperean by comparison . ,0
31551,"a beautiful film , ",1
38078,boring and ,0
17429,carefully choreographed atrocities ,0
58161,"the production has been made with an enormous amount of affection , so we believe these characters love each other ",1
2869,great for the kids ,1
36035,the devastation of this disease ,0
4358,extraordinary debut from josh koury . ,1
64732,makes her nomination as best actress even more of a an a ,1
1875,are of the highest and the performances attractive without being memorable . ,1
49840,"manages to convince almost everyone that it was put on the screen , just for them . ",1
51944,very best ,1
59659,yet it 's not quite the genre-busting film it 's been hyped to be because it plays everything too safe . ,0
39332,most late-night bull sessions ,0
20936,from unlikable characters and a self-conscious sense ,0
6469,makes all the difference ,1
54771,with grace and humor ,1
29806,"expands the horizons of boredom to the point of collapse , turning into a black hole of dullness , from which no interesting concept can escape . ",0
30620,"rank as one of the cleverest , most deceptively amusing comedies of the year . ",1
19810,and yet completely familiar ,1
16843,the scenes of torture and self-mutilation ,0
32262,", surprising romance ",1
21918,matthew lillard is born to play shaggy ! ,1
64820,that the shocking conclusion is too much of a plunge ,0
47295,smug and cartoonish ,0
66748,to place blame ,0
31024,"washington overcomes the script 's flaws and envelops the audience in his character 's anguish , anger and frustration . ",1
31433,attractive and talented ,1
64923,it does n't even seem like she tried . ,0
19296,to the concept of loss ,0
32316,a tale worth catching ,1
10965,more complex and honest ,1
20281,be distinguished from a mediocre one ,1
48536,"spreads itself too thin , leaving these actors , as well as the members of the commune , short of profound characterizations ",0
26955,"love a disney pic with as little cleavage as this one has , and a heroine as feisty and principled as jane ",1
27734,delivers a perfect performance that captures the innocence and budding demons within a wallflower . ,1
57272,"if they broke out into elaborate choreography , singing and finger snapping it might have held my attention , but as it stands i kept looking for the last exit from brooklyn . ",0
41240,allows him to churn out one mediocre movie after another ,0
29486,"creates a drama with such a well-defined sense of place and age -- as in , 15 years old -- that the torments and angst become almost as operatic to us as they are to her characters ",1
45409,"its cast full of caffeinated comedy performances more than make up for its logical loopholes , which fly by so fast there 's no time to think about them anyway . ",1
6171,"memorable for a peculiar malaise that renders its tension flaccid and , by extension , its surprises limp and its resolutions ritual ",0
60087,"so well tuned that the film comes off winningly , even though it 's never as solid as you want it to be ",1
52487,a rip-roaring comedy action fest that 'll put hairs on your chest . ,1
11390,debilitating ,0
32745,'m not exactly sure what this movie thinks it is about . ,0
50601,an achingly enthralling premise ,1
6968,riveting performances ,1
51727,odd enjoyably ,1
11908,what ` blade runner ' would 've looked like as a low-budget series on a uhf channel . ,0
28141,"its gender politics , genre thrills ",1
24944,"too goodly , wise and knowing ",1
19337,"i 've never bought from telemarketers , but i bought this movie ",1
56547,a treasure chest ,1
36208,moralizing ,1
