idx,sentence,label
32784,'s touching and tender and proves that even in sorrow you can find humor . ,1
49080,enough originality in ` life ' to distance it from the pack of paint-by-number romantic comedies ,1
859,has n't escaped the rut dug by the last one ,0
31897,it 's true ,1
66017,"does n't quite do justice to the awfulness of the movie , for that comes through all too painfully in the execution . ",0
41605,"seems to want to be a character study , but apparently ca n't quite decide which character . ",0
24123,to be delightfully compatible here ,1
39711,gangs ,0
3389,slapstick and unfunny tricks ,0
32125,"here his sense of story and his juvenile camera movements smack of a film school undergrad , and his maudlin ending might not have gotten him into film school in the first place ",0
6371,"stylish but steady , and ultimately very satisfying , ",1
65696,"one of the most plain , unimaginative romantic comedies i 've ever seen . ",0
8308,is no earthly reason other than money why this distinguished actor would stoop so low ,0
51359,excruciatingly unfunny ,0
5103,"to make a splash even greater than arnold schwarzenegger , jean-claud van damme or steven segal ",1
55780,contribute to a mood that 's sustained through the surprisingly somber conclusion ,1
56393,ignore but a little too smugly superior to like ,0
11531,"however , almost makes this movie worth seeing . ",1
23624,that 's fun for kids of any age . ,1
57169,angel ,1
52251,rivals the top japanese animations of recent vintage . ,1
60112,"a solid , psychological action film ",1
20559,gracefully ,1
38396,"the movie straddles the fence between escapism and social commentary , ",0
47829,", despite the mild hallucinogenic buzz , is of overwhelming waste ",0
24574,the movie is a lumbering load of hokum but ... ,0
50098,this modern mob music drama never fails to fascinate . ,1
48984,a wholly unnecessary pre-credit sequence designed to give some of the characters a ` back story ,0
404,"this obscenely bad dark comedy , so crass ",0
51877,interesting slice ,1
11308,largely improvised ,0
18099,the best and most exciting movies ,1
28246,this is a fudged opportunity of gigantic proportions -- a lunar mission with no signs of life . ,0
65134,features some decent performances ,1
37713,soap opera ,0
4857,"this material could work , especially since the actresses in the lead roles are all more than competent ",1
358,quite rich and exciting ,1
35060,there 's no palpable chemistry between lopez and male lead ralph fiennes ,0
11120,an intelligent flick that examines many different ideas from happiness to guilt in an intriguing bit of storytelling ,1
1958,an actress ,1
42668,was inexplicably rushed to the megaplexes before its time ,0
32828,campanella 's competent direction ,1
37726,derisive ,0
60703,carries a little too much ai n't - she-cute baggage into her lead role as a troubled and determined homicide cop to quite pull off the heavy stuff . ,0
10626,out-sized ,0
60100,at its best ,1
52733,"sweet , ",1
17602,the end that extravagantly redeems it ,1
65799,heartening tale ,1
6411,"ruined by amateurish writing and acting , ",0
42752,"has the thrown-together feel of a summer-camp talent show : hastily written , ",0
4760,ominous mood and tension ,0
59340,making dog day afternoon with a cause ,1
12984,"a refreshingly realistic , affectation-free ",1
21062,is ... very funny as you peek at it through the fingers in front of your eyes ,1
10775,the film is never dull ,1
25051,exuberant openness ,1
12391,shambles ,0
46737,it 's badder than bad . ,0
63121,elizabeth hurley 's ,1
44629,"than a movie , which normally is expected to have characters and a storyline ",0
22867,"have written a more credible script , though with the same number of continuity errors ",0
57903,"to its insanely staged ballroom scene , in which 3000 actors appear in full regalia ",1
44895,its body humor and reinforcement ,1
35954,sense-of-humour ,1
3311,upbeat ending ,1
64259,concentrates far too much on the awkward interplay and utter lack of chemistry between chan and hewitt ,0
44254,a zany mix ,1
41814,remarkably dull with only caine ,0
50288,"this movie , by necessity , lacks fellowship 's heart ",0
43553,life 's wonderment ,1
65697,"`` freaky friday , '' it 's not . ",0
62154,", slow scenes ",0
25500,of tradition and warmth ,1
44769,this schlocky horror/action hybrid ,0
37865,recognizable ,1
33828,can read the subtitles ( the opera is sung in italian ) and you like ` masterpiece theatre ' type costumes ,1
6439,how to suffer ' and if you see this film you 'll know too ,0
35596,"like a skillful fisher , the director uses the last act to reel in the audience since its poignancy hooks us completely . ",1
56179,"a gently funny , sweetly adventurous film that makes you feel genuinely good , that is to say , ",1
41075,his genre and his character construct is a wonderous accomplishment of veracity and narrative grace ,1
49733,more repetition than creativity throughout the movie ,0
1150,run out of clever ideas and visual gags about halfway through ,0
34171,"first-class , thoroughly involving ",1
33848,future years as an eloquent memorial ,1
25372,happily stays close to the ground in a spare and simple manner and does n't pummel us with phony imagery or music . ,1
64038,delicately calibrated in tone ,1
65915,"one of mr. chabrol 's subtlest works , ",1
62872,be much funnier than anything ,1
10225,the climactic burst of violence ,0
42870,are pretty valuable ,1
47968,like a student film ,0
33827,deeply moving ,1
389,"maybe it is formula filmmaking , but there 's nothing wrong with that if the film is well-crafted and this one is . ",1
44139,solemn insights ,1
30620,"rank as one of the cleverest , most deceptively amusing comedies of the year . ",1
32779,that it 's the butt of its own joke ,0
63021,it 's mired in a shabby script that piles layer upon layer of action man cliché atop wooden dialogue and a shifting tone that falls far short of the peculiarly moral amorality of ( woo 's ) best work . ,0
35548,"ahead of paint-by-number american blockbusters like pearl harbor , at least artistically . ",1
47057,"a thing to do with these characters except have them run through dark tunnels , fight off various anonymous attackers , and evade elaborate surveillance technologies ",0
