idx,sentence,label
32784,'s touching and tender and proves that even in sorrow you can find humor . ,1
49080,enough originality in ` life ' to distance it from the pack of paint-by-number romantic comedies ,1
859,has n't escaped the rut dug by the last one ,0
31897,it 's true ,1
66017,"does n't quite do justice to the awfulness of the movie , for that comes through all too painfully in the execution . ",0
41605,"seems to want to be a character study , but apparently ca n't quite decide which character . ",0
24123,to be delightfully compatible here ,1
39711,gangs ,0
3389,slapstick and unfunny tricks ,0
32125,"here his sense of story and his juvenile camera movements smack of a film school undergrad , and his maudlin ending might not have gotten him into film school in the first place ",0
6371,"stylish but steady , and ultimately very satisfying , ",1
65696,"one of the most plain , unimaginative romantic comedies i 've ever seen . ",0
8308,is no earthly reason other than money why this distinguished actor would stoop so low ,0
51359,excruciatingly unfunny ,0
5103,"to make a splash even greater than arnold schwarzenegger , jean-claud van damme or steven segal ",1
55780,contribute to a mood that 's sustained through the surprisingly somber conclusion ,1
56393,ignore but a little too smugly superior to like ,0
11531,"however , almost makes this movie worth seeing . ",1
23624,that 's fun for kids of any age . ,1
57169,angel ,1
52251,rivals the top japanese animations of recent vintage . ,1
60112,"a solid , psychological action film ",1
20559,gracefully ,1
38396,"the movie straddles the fence between escapism and social commentary , ",0
47829,", despite the mild hallucinogenic buzz , is of overwhelming waste ",0
24574,the movie is a lumbering load of hokum but ... ,0
50098,this modern mob music drama never fails to fascinate . ,1
48984,a wholly unnecessary pre-credit sequence designed to give some of the characters a ` back story ,0
404,"this obscenely bad dark comedy , so crass ",0
51877,interesting slice ,1
11308,largely improvised ,0
18099,the best and most exciting movies ,1
28246,this is a fudged opportunity of gigantic proportions -- a lunar mission with no signs of life . ,0
65134,features some decent performances ,1
37713,soap opera ,0
4857,"this material could work , especially since the actresses in the lead roles are all more than competent ",1
358,quite rich and exciting ,1
35060,there 's no palpable chemistry between lopez and male lead ralph fiennes ,0
11120,an intelligent flick that examines many different ideas from happiness to guilt in an intriguing bit of storytelling ,1
1958,an actress ,1
42668,was inexplicably rushed to the megaplexes before its time ,0
32828,campanella 's competent direction ,1
37726,derisive ,0
60703,carries a little too much ai n't - she-cute baggage into her lead role as a troubled and determined homicide cop to quite pull off the heavy stuff . ,0
10626,out-sized ,0
60100,at its best ,1
52733,"sweet , ",1
17602,the end that extravagantly redeems it ,1
65799,heartening tale ,1
6411,"ruined by amateurish writing and acting , ",0
42752,"has the thrown-together feel of a summer-camp talent show : hastily written , ",0
4760,ominous mood and tension ,0
59340,making dog day afternoon with a cause ,1
12984,"a refreshingly realistic , affectation-free ",1
21062,is ... very funny as you peek at it through the fingers in front of your eyes ,1
10775,the film is never dull ,1
25051,exuberant openness ,1
12391,shambles ,0
46737,it 's badder than bad . ,0
63121,elizabeth hurley 's ,1
44629,"than a movie , which normally is expected to have characters and a storyline ",0
22867,"have written a more credible script , though with the same number of continuity errors ",0
57903,"to its insanely staged ballroom scene , in which 3000 actors appear in full regalia ",1
44895,its body humor and reinforcement ,1
35954,sense-of-humour ,1
3311,upbeat ending ,1
64259,concentrates far too much on the awkward interplay and utter lack of chemistry between chan and hewitt ,0
44254,a zany mix ,1
41814,remarkably dull with only caine ,0
50288,"this movie , by necessity , lacks fellowship 's heart ",0
43553,life 's wonderment ,1
65697,"`` freaky friday , '' it 's not . ",0
62154,", slow scenes ",0
25500,of tradition and warmth ,1
44769,this schlocky horror/action hybrid ,0
37865,recognizable ,1
33828,can read the subtitles ( the opera is sung in italian ) and you like ` masterpiece theatre ' type costumes ,1
6439,how to suffer ' and if you see this film you 'll know too ,0
35596,"like a skillful fisher , the director uses the last act to reel in the audience since its poignancy hooks us completely . ",1
56179,"a gently funny , sweetly adventurous film that makes you feel genuinely good , that is to say , ",1
41075,his genre and his character construct is a wonderous accomplishment of veracity and narrative grace ,1
49733,more repetition than creativity throughout the movie ,0
1150,run out of clever ideas and visual gags about halfway through ,0
34171,"first-class , thoroughly involving ",1
33848,future years as an eloquent memorial ,1
25372,happily stays close to the ground in a spare and simple manner and does n't pummel us with phony imagery or music . ,1
64038,delicately calibrated in tone ,1
65915,"one of mr. chabrol 's subtlest works , ",1
62872,be much funnier than anything ,1
10225,the climactic burst of violence ,0
42870,are pretty valuable ,1
47968,like a student film ,0
33827,deeply moving ,1
389,"maybe it is formula filmmaking , but there 's nothing wrong with that if the film is well-crafted and this one is . ",1
44139,solemn insights ,1
30620,"rank as one of the cleverest , most deceptively amusing comedies of the year . ",1
32779,that it 's the butt of its own joke ,0
63021,it 's mired in a shabby script that piles layer upon layer of action man cliché atop wooden dialogue and a shifting tone that falls far short of the peculiarly moral amorality of ( woo 's ) best work . ,0
35548,"ahead of paint-by-number american blockbusters like pearl harbor , at least artistically . ",1
47057,"a thing to do with these characters except have them run through dark tunnels , fight off various anonymous attackers , and evade elaborate surveillance technologies ",0
64630,"to better understand why this did n't connect with me would require another viewing , and ",0
8567,would be an abridged edition ,0
24532,elevates the material above pat inspirational status and gives it a sturdiness and solidity that we 've long associated with washington the actor . ,1
54306,an abyss ,0
48209,doze off ,0
34754,been worth caring about ,1
22785,solidly entertaining and moving ,1
19129,"enjoyable , if occasionally flawed , experiment ",1
4263,as a pink slip ,0
40846,are flat ,0
57657,there are great rewards here . ,1
62987,"seen in that light , moonlight mile should strike a nerve in many . ",1
29139,a rollicking ,1
5793,", margarita happy hour represents an auspicious feature debut for chaiken . ",1
49745,into rules expecting a slice of american pie hijinks starring the kid from dawson 's creek ,0
27808,an awkwardly garish showcase that diverges from anything ,0
60932,it 's begun to split up so that it can do even more damage ,0
63227,rejected x-files episode ,0
5498,an enjoyable ,1
11954,"a strong-minded viewpoint , ",1
26049,as the film has some of the best special effects ever ,1
1519,too many chefs fussing over too weak a recipe ,0
12866,pretty watchable ,1
38256,ozpetek 's effort has the scope and shape of an especially well-executed television movie . ,1
44942,"an unbelievably stupid film , though occasionally fun enough to make you forget its absurdity . ",0
67224,"every moment crackles with tension , and by the end of the flick , you 're on the edge of your seat ",1
50612,crisp and purposeful without overdoing it ,1
64642,a funny moment or two ,1
10403,"an abyss of clichés , depression and bad alternative music ",0
10738,"the film is n't nearly as downbeat as it sounds , but strikes a tone that 's alternately melancholic , hopeful and strangely funny . ",1
3764,everything -- even life on an aircraft carrier -- is sentimentalized . ,0
2378,the film is just a corny examination of a young actress trying to find her way . ,0
7081,"alone , should scare any sane person away . ",0
61588,"by then , your senses are as mushy as peas ",1
66943,a wretched movie ,0
53583,"examines the intimate , unguarded moments of folks who live in unusual homes -- which pop up in nearly every corner of the country ",1
65655,good to speak about other than the fact that it is relatively short ,0
41903,"does n't try to surprise us with plot twists , but rather ",1
20411,celebratory ,1
29124,techno-tripe ,0
24596,"on the evidence before us , the answer is clear : not easily and , in the end , not well enough . ",0
32252,"smeary and blurry , ",0
57703,of world cinema 's most wondrously gifted artists ,1
46558,glossy melodrama ,0
41235,the best of the pierce brosnan james bond films to date . ,1
1917,"does a great combination act as narrator , jewish grandmother and subject -- ",1
55506,such a bad movie that its luckiest viewers will be seated next to one of those ignorant pinheads who talk throughout the show . ,0
44799,another useless recycling of a brutal mid - '70s american sports movie . ,0
36631,'s no reason to miss interview with the assassin ,1
7957,clever and unflinching in its comic barbs ,1
7866,lacks momentum and its position remains mostly undeterminable ,0
8315,"a sweet , honest , and enjoyable comedy-drama ",1
29340,"an unholy mess , driven by the pathetic idea that if you shoot something on crummy-looking videotape , it must be labeled ` hip ' , ` innovative ' and ` realistic ' . ",0
5590,miike ,1
63690,every turn of elizabeth berkley 's flopping dolphin-gasm ,0
63704,", though , there is a really cool bit -- the movie 's conception of a future-world holographic librarian ( orlando jones ) who knows everything and answers all questions , is visually smart , cleverly written , and nicely realized . ",1
60593,settle for ,0
46101,into the sort of heartache everyone ,0
23429,"dark , gritty , sometimes funny little gem ",1
34531,the only reason you should see this movie is if you have a case of masochism and an hour and a half to blow . ,0
31131,'s that good . ,1
